,State Name,Year,Defining Parameter,AQI,Latitude,Longitude
10417,West Virginia,1990,PM10,41.78947368421053,39.79978315789474,-80.88864799999999
10418,West Virginia,1990,SO2,84.29555035128806,39.74325043091335,-80.79785559906324
10419,West Virginia,1991,CO,25.772727272727273,40.114876,-80.700972
10420,West Virginia,1991,NO2,34.110344827586204,38.36779025517241,-82.03987213103449
10421,West Virginia,1991,Ozone,56.16408876933423,38.853432172831205,-80.83977181977134
10422,West Virginia,1991,PM10,37.48275862068966,39.63873062068965,-81.00910172413793
10423,West Virginia,1991,PM2.5,42.411764705882355,39.0905,-79.6617
10424,West Virginia,1991,SO2,80.27289461573861,39.69138105706397,-80.78724441279337
10425,West Virginia,1992,CO,37.15384615384615,39.980361153846154,-80.77733699999999
10426,West Virginia,1992,NO2,32.48803827751196,38.44910200478469,-82.03416459808612
10427,West Virginia,1992,Ozone,43.14684813753582,38.78930242550143,-80.81147074641834
10428,West Virginia,1992,PM10,38.60606060606061,39.82996842424242,-80.9185876969697
10429,West Virginia,1992,PM2.5,57.032786885245905,39.0905,-79.6617
10430,West Virginia,1992,SO2,74.95679567956796,39.7256175580558,-80.79550242079208
10431,West Virginia,1993,CO,29.4,40.1274761,-80.6959078
10432,West Virginia,1993,NO2,30.9618320610687,38.59634605343511,-81.82697365648856
10433,West Virginia,1993,Ozone,49.83152520740268,38.76378082003829,-80.87003410848756
10434,West Virginia,1993,PM10,37.916666666666664,39.77680016666667,-80.93207277777778
10435,West Virginia,1993,PM2.5,54.30909090909091,39.0905,-79.6617
10436,West Virginia,1993,SO2,82.94444444444444,39.758017435792354,-80.80931080874316
10437,West Virginia,1994,CO,45.903225806451616,39.849086935483875,-80.85455770967742
10438,West Virginia,1994,NO2,23.071428571428573,38.104668714285715,-81.08738328571428
10439,West Virginia,1994,Ozone,54.77860528097495,38.84958740690589,-80.88289446310088
10440,West Virginia,1994,PM10,40.45652173913044,40.15122969565217,-80.72927247826087
10441,West Virginia,1994,PM2.5,58.0,39.0905,-79.6617
10442,West Virginia,1994,SO2,75.2092922275293,39.620390686930094,-80.85955238428137
10443,West Virginia,1995,CO,20.054054054054053,40.08122151351351,-80.723469
10444,West Virginia,1995,NO2,26.428571428571427,38.24269014285714,-81.40739274603176
10445,West Virginia,1995,Ozone,59.330847457627115,38.88035925423729,-80.91516112745762
10446,West Virginia,1995,PM10,39.89655172413793,40.182025068965515,-80.62416212643677
10447,West Virginia,1995,PM2.5,49.04347826086956,39.0905,-79.6617
10448,West Virginia,1995,SO2,57.276966556759305,39.66387730287329,-80.8129016985398
10449,West Virginia,1996,CO,17.681818181818183,40.117739659090915,-80.69982104545454
10450,West Virginia,1996,NO2,24.51824817518248,38.29163832846715,-81.33475399270074
10451,West Virginia,1996,Ozone,54.71988174427199,38.90857102365115,-80.86172723577236
10452,West Virginia,1996,PM10,35.239583333333336,39.96978384375,-80.59216969791667
10453,West Virginia,1996,PM2.5,48.833333333333336,39.0905,-79.6617
10454,West Virginia,1996,SO2,57.79075091575091,39.631888961080584,-80.85323422847985
10455,West Virginia,1997,CO,27.233333333333334,40.1652237,-80.6849364
10456,West Virginia,1997,NO2,26.367346938775512,38.300436265306125,-81.47623029591837
10457,West Virginia,1997,Ozone,53.283221476510064,38.90468446308724,-80.85987105637584
10458,West Virginia,1997,PM10,30.453125,39.9263285625,-80.59789821875
10459,West Virginia,1997,PM2.5,49.7037037037037,39.09049999999999,-79.6617
10460,West Virginia,1997,SO2,59.32347749338041,39.61437819638129,-80.85725523256839
10461,West Virginia,1998,CO,38.58064516129032,40.15591370967742,-80.70195938709678
10462,West Virginia,1998,NO2,34.25,38.40640032142857,-81.67312591071429
10463,West Virginia,1998,Ozone,65.34036568213783,38.89651785583685,-80.89589254781997
10464,West Virginia,1998,PM10,31.785714285714285,39.84363561904762,-80.63068328571428
10465,West Virginia,1998,PM2.5,50.886792452830186,39.0905,-79.6617
10466,West Virginia,1998,SO2,63.41181657848325,39.665330775132276,-80.85021349911817
