"year","state","numcol","yieldpercol","totalprod","stocks","priceperlb","prodvalue","CO","NO2","Ozone","SO2","PM10","PM2.5","ALMONDS","APPLES","APRICOTS","AVOCADOS","PEACHES","PLUMS","SUNFLOWER","CHERRIES","STRAWBERRIES","BANANAS","BLACKBERRIES","total_food","temperature"
1999,NA,NA,NA,NA,NA,NA,NA,151.020143188854,78.4916666666667,89.4862061456489,108.931818181818,92.5702380952381,NA,NA,NA,NA,NA,NA,NA,2258,NA,NA,NA,NA,2258,NA
1999,NA,NA,NA,NA,NA,NA,NA,49.7124935505053,20.7904761904762,23.8578070622188,32.4666413594994,34.033022695545,37.5578677877429,NA,NA,NA,NA,NA,NA,2258,NA,NA,NA,NA,2258,NA
2000,"AK",NA,NA,NA,NA,NA,NA,31.7367010207889,NA,27.1518789738942,NA,34.4299013486513,33.1355321605165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.30175
2000,"AL",16000,78,1248000,187000,0.59,736000,80.5314814814815,22.05,54.8758597403161,70.2754982044603,29.1648698523699,61.9546988276144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9113333333333
2000,"AR",52000,93,4836000,3337000,0.57,2757000,22,42.5,49.3108231015196,30.2741223832528,21,53.7307163368885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3625833333333
2000,"AZ",40000,59,2360000,1322000,0.73,1723000,50,73.6981018981019,56.9312381141355,66.5318016161045,42.9978721233454,33.2855189219136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51025
2000,"CA",440000,70,30800000,11396000,0.59,18172000,21.3602346587769,39.5722140434709,55.2337188230761,72.6682674156619,104.282450193657,62.0336365037633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0193333333333
2000,"CO",29000,60,1740000,957000,0.62,1079000,23.957875410464,55.7500812930424,47.9881472809113,62.9338293650794,25.8913072137798,33.7088932067778,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,2019,8.20483333333333
2000,"CT",NA,NA,NA,NA,NA,NA,28.8518518518519,37.9522985796883,41.712118559076,49.5633333333333,27.343820861678,54.9591686467516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.581
2000,"DC",NA,NA,NA,NA,NA,NA,NA,47.3583333333333,63.9254467754468,65.0277777777778,NA,62.195346019721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.27775
2000,"DE",NA,NA,NA,NA,NA,NA,NA,NA,51.5314465010023,69.3324342324342,NA,57.4821892354238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3475833333333
2000,"FL",232000,105,24360000,2923000,0.54,13154000,33.5338161838162,42.1330942205942,50.2178444897232,47.597294320614,22.5269922030682,50.2748062458122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.952
2000,"GA",55000,57,3135000,376000,0.63,1975000,NA,39.0876070448439,56.0492717553265,28.335508312243,22.6130441196231,61.581727480515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9206666666667
2000,"HI",7000,112,784000,125000,0.82,643000,13.37,19.45,21.7539283180588,84.4331475878496,23.342165309809,29.1116341991342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9415
2000,"IA",30000,67,2010000,1206000,0.68,1367000,17.5333333333333,28,47.4369704903166,34.5993826243495,31.7736823363383,46.6980123257758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.80966666666667
2000,"ID",1e+05,47,4700000,2679000,0.52,2444000,20.8447922101881,31.0727798590299,45.5236139557376,41.0065679375359,23.7017969810177,36.8371372340415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.239
2000,"IL",8000,61,488000,146000,1.17,571000,23.0055194805195,44.4504509379509,38.3311588579171,52.1403424706285,27.0422760418594,61.2128196859487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5829166666667
2000,"IN",8000,65,520000,286000,1.03,536000,20.0907120114185,51.9520216659517,43.1998683388977,50.6202135975604,30.6733016074663,61.4172330149756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4159166666667
2000,"KS",15000,68,1020000,520000,0.91,928000,25.5458333333333,37.5768849206349,47.9735373997895,46.7111111111111,23.9835199862773,48.5648964979029,NA,NA,NA,NA,NA,NA,2283,NA,NA,NA,NA,2283,13.3435833333333
2000,"KY",4000,48,192000,54000,1.35,259000,5.78855311355311,34.6861179156009,47.2746848388604,58.425372205657,27.6326920939316,59.0841322005437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4795
2000,"LA",43000,94,4042000,1334000,0.52,2102000,33,36.7536732874968,52.883117076127,69.2487490762162,37.6190476190476,51.9749049869344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.91325
2000,"MA",NA,NA,NA,NA,NA,NA,10.0666641691642,36.4771489596854,41.3821108643942,46.6248340184984,48.7777777777778,53.4152647119134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28675
2000,"MD",6000,46,276000,52000,1.14,315000,9.25,35.5425500851488,45.3956369584863,47.598661986162,31.5833333333333,57.9998590490969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5133333333333
2000,"ME",11000,21,231000,143000,0.75,173000,NA,29.7077891045633,35.3272400433212,12.0878735428364,19.4789536446088,21.8216059403559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21058333333333
2000,"MI",72000,75,5400000,2970000,0.6,3240000,7.74604061850242,28.0816402622304,38.6142841797815,55.7436721487954,42.8787878787879,50.9113207003192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57983333333333
2000,"MN",150000,90,13500000,3105000,0.57,7695000,11.8421088709533,34.212311103429,36.243131340457,23.8948592190915,26.3309349446849,48.5850453319026,NA,NA,NA,NA,NA,NA,3058,NA,NA,NA,NA,3058,5.71025
2000,"MO",23000,75,1725000,362000,0.6,1035000,17.31,41.8098080618475,51.3848624015246,52.7684543027902,23.625633360376,53.1308143842978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.19675
2000,"MS",17000,72,1224000,649000,0.69,845000,20.3571428571429,24.6682855809345,55.2038928564748,45.6497015610652,25.11829004329,53.496880469656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4293333333333
2000,"MT",124000,88,10912000,4692000,0.59,6438000,15.9494189605034,18.617784992785,32.4481033342875,58.6028343747108,23.0163605036265,38.2680721245692,NA,NA,NA,NA,NA,NA,741,NA,NA,NA,NA,741,5.83583333333333
2000,"NC",11000,49,539000,243000,1.43,771000,19.4975574597262,38.0541666666667,54.7090648748195,20.9619313949467,19.0877976190476,56.9109951271728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0999166666667
2000,"ND",3e+05,115,34500000,13800000,0.57,19665000,NA,13.1148726295205,34.5900265343624,20.7857023362185,12.6015151515152,30.5044344890862,NA,NA,NA,NA,NA,NA,2774,NA,NA,NA,NA,2774,5.36425
2000,"NE",50000,87,4350000,2610000,0.59,2567000,14.475983436853,NA,41.3430011773171,57.1666666666667,46.3912918871252,40.1815500129902,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,1840,10.1946666666667
2000,"NH",NA,NA,NA,NA,NA,NA,23.7986111111111,28.0749533146592,35.4540172210336,47.8751860137767,20.4973484848485,47.5869580977236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.291
2000,"NJ",11000,35,385000,2e+05,0.61,235000,19.6989300173511,44.5576687838035,45.1653181615201,40.8644703123119,58.7142857142857,57.5295969156999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0765
2000,"NM",15000,64,960000,739000,0.72,691000,6.82952007823331,41.5896825396825,53.6848578162944,82.3911706349206,24.9066694407231,29.5974052470953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07575
2000,"NV",10000,35,350000,95000,1.45,508000,32.5550458846025,57.9783333333333,52.5828293866748,NA,38.2521021174523,39.5281229589124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8475
2000,"NY",58000,80,4640000,2274000,0.55,2552000,20.5229645162287,42.6792506156448,39.8342762070675,63.8513923116447,NA,51.7310994524151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73791666666667
2000,"OH",18000,65,1170000,585000,0.79,924000,18.5009615384615,42.3257575757576,44.9757539308522,44.0108856937043,25.7405772400604,63.5173335546964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8753333333333
2000,"OK",7000,35,245000,64000,1.26,309000,26.05,20.494095914659,51.5846483654606,27.1902315172169,31.4641504329004,47.5729103753617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1425833333333
2000,"OR",48000,51,2448000,1665000,0.66,1616000,25.8436642061642,23.8555555555556,33.9887861532944,NA,26.4654051966552,35.3067811125651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.678
2000,"PA",25000,45,1125000,630000,0.76,855000,36.2642857142857,34.8542526324509,45.0600354393149,61.4621872585194,55.7295634920635,58.7581249780989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67483333333333
2000,"RI",NA,NA,NA,NA,NA,NA,18.5,31.9652777777778,51.1408236208236,41.199494949495,22.4444444444444,45.4886988011988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55291666666667
2000,"SC",NA,NA,NA,NA,NA,NA,17,29.6982418595897,53.941765314112,42.877757155937,42.5407236975987,55.9994102774637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3228333333333
2000,"SD",235000,121,28435000,12796000,0.58,16492000,NA,NA,33.8426564881167,NA,36.7743040384681,29.770591912734,NA,NA,NA,NA,NA,NA,2969,NA,NA,NA,NA,2969,8.09616666666667
2000,"TN",9000,61,549000,104000,1.43,785000,28,27.3933647514336,59.6645517941246,61.8622121904254,25.8148148148148,59.7741660708497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7013333333333
2000,"TX",105000,79,8295000,2986000,0.57,4728000,33.9468564306064,37.9797742930038,49.5788397398015,74.3835270892827,51.8099155474155,48.9096331725208,NA,NA,NA,NA,NA,NA,1778,NA,NA,NA,NA,1778,19.238
2000,"UT",24000,41,984000,462000,0.6,590000,24.3922186361731,45.3326190773353,53.1123283903715,58.1421568627451,37.4013708513708,31.0488530230698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76116666666667
2000,"VA",7000,42,294000,103000,1.5,441000,NA,NA,25.4097906371507,33.6535630652186,35.2970238095238,31.7777116402116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2035833333333
2000,"VA",7000,42,294000,103000,1.5,441000,12.5667734476917,31.7615428425938,47.3024600389328,30.433805667773,21.5595148315737,55.3539393336908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2035833333333
2000,"VT",7000,59,413000,211000,0.68,281000,13.8928571428571,21.5057450389258,38.6701480827238,29.9219276094276,13.6,40.8095841098473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03241666666667
2000,"WA",52000,54,2808000,1151000,0.58,1629000,18.3350491509441,41.1571428571429,29.2869008499589,24.4316979316979,23.8424130821244,44.7259186371074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85991666666667
2000,"WI",84000,90,7560000,4385000,0.68,5141000,10.1450296511308,38.8670138888889,39.5755194872456,49.8057735114881,33.6884920634921,50.360631902155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02366666666667
2000,"WV",7000,54,378000,234000,1.22,461000,32.7833333333333,NA,44.988064864635,68.2142417080684,23.03,58.641463739933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4660833333333
2000,"WY",39000,93,3627000,798000,0.59,2140000,NA,NA,52.1422658033152,NA,23.6910431424294,31.1609483288798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08791666666667
2000,NA,NA,NA,NA,NA,NA,NA,37.8826673598732,56.7375946969697,26.980525030525,36.0317212199767,31.0671141418801,34.524903387392,NA,NA,NA,NA,NA,NA,2149,NA,NA,NA,NA,2149,NA
2000,NA,NA,NA,NA,NA,NA,NA,129.821554915673,58.6171296296296,77.3000563114598,104.590909090909,119.835385910386,NA,NA,NA,NA,NA,NA,NA,2149,NA,NA,NA,NA,2149,NA
2001,"AK",NA,NA,NA,NA,NA,NA,33.3740064700431,NA,33.5947333456927,NA,30.3644511920828,30.8750940007919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.72783333333333
2001,"AL",14000,73,1022000,235000,0.72,736000,113.581666666667,24.875,46.5076794928105,40.2492063492063,24.5815211640212,56.6762849447364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.67775
2001,"AR",50000,98,4900000,1617000,0.65,3185000,NA,32.1666666666667,48.5600665014424,13.9350414078675,NA,50.759732024722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5075
2001,"AZ",43000,59,2537000,1142000,0.72,1827000,NA,51.8153939641704,54.1274806853329,78.335421764924,43.9971305721306,29.3666038338341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25775
2001,"CA",460000,61,28060000,7857000,0.69,19361000,27.7795838570032,40.4289953365853,56.1976903470884,70.7993949745788,131.772909404342,60.7120722816241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.17125
2001,"CO",26000,55,1430000,529000,0.71,1015000,23.8546961617252,51.326343763807,46.3940511067053,66.018287037037,24.2887107292867,32.767449811567,NA,NA,NA,NA,NA,NA,2223,NA,NA,NA,NA,2223,8.14291666666667
2001,"CT",NA,NA,NA,NA,NA,NA,29.8944444444444,43.8156047106523,47.894674760072,52.4267676767677,23.9825,56.9320589786131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5473333333333
2001,"DC",NA,NA,NA,NA,NA,NA,52.75,51.3394105894106,67.5131752993595,74,NA,65.2673088116929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9935833333333
2001,"DE",NA,NA,NA,NA,NA,NA,NA,41,57.5853503257364,82.256734006734,NA,64.1464445626368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.098
2001,"FL",220000,100,2.2e+07,3432000,0.64,14080000,28.5740740740741,37.384595175356,43.1226038251011,45.6145662486386,28.2681900166868,47.4965479541991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1570833333333
2001,"GA",55000,57,3135000,188000,0.7,2195000,NA,42.534641324268,49.0216998155147,21.3355038100198,22.3370917094601,56.4432722106971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2291666666667
2001,"HI",8000,87,696000,84000,0.87,606000,18.9333333333333,18.4375,23.0525378367865,111.203485082026,23.7338675252438,29.5136964886965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.06425
2001,"IA",33000,51,1683000,875000,0.75,1262000,24.4166666666667,27.8888888888889,44.9166685931935,35.8509538532447,28.1827572863717,48.9848980940867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.06375
2001,"ID",1e+05,46,4600000,1610000,0.67,3082000,20.2298178122259,31,42.2860109834495,71.2670687582901,23.853489000546,36.3626660205584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42933333333333
2001,"IL",6000,76,456000,251000,1.58,720000,21.434188034188,47.1728745791246,40.59829463121,49.2449907859247,26.5535080049885,60.6939413116568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2224166666667
2001,"IN",7000,76,532000,186000,0.92,489000,12.8902188441359,26.6927509487303,45.2416892502703,49.2637322864682,22.3733807137701,59.3380997601531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.26525
2001,"KS",13000,51,663000,530000,0.96,636000,29.0238095238095,34.0417309298888,47.231263502786,46.6944444444444,22.4252859477124,49.7020040292762,NA,NA,NA,NA,NA,NA,2493,NA,NA,NA,NA,2493,13.5356666666667
2001,"KY",4000,78,312000,125000,1.41,440000,10.6211111111111,35.2602688872922,47.5013795890933,57.6385055012232,24.0275885870135,58.6741669711716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0186666666667
2001,"LA",45000,106,4770000,572000,0.6,2862000,NA,38.7182492503788,44.8758699538704,68.8352691290191,36.0972222222222,49.4927810760296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6250833333333
2001,"MA",NA,NA,NA,NA,NA,NA,10.5149562217231,39.1422032769476,51.4111473882394,45.5158683095459,44.5,54.8050129756137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.19591666666667
2001,"MD",4000,46,184000,55000,1.6,294000,NA,36.7875457875458,49.8440777996291,60.3372460872461,48.6666666666667,60.2114724011054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1826666666667
2001,"ME",11000,20,220000,106000,0.79,174000,NA,29.8665710339271,40.4016063699648,12.0301157337718,25.3992869875223,28.2654355708704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13316666666667
2001,"MI",76000,60,4560000,2827000,0.81,3694000,6.42831305599163,37.1490865138446,43.4958220946381,57.0689273453435,44.1428571428571,50.3954167885085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52433333333333
2001,"MN",135000,81,10935000,1859000,0.65,7108000,10.1035344322414,34.9609639042318,34.8061883859194,22.6354977205137,27.7483225108225,45.2987174555743,NA,NA,NA,NA,NA,NA,2875,NA,NA,NA,NA,2875,6.377
2001,"MO",22000,61,1342000,336000,0.71,953000,16.7526936026936,37.5197455578257,61.3012621106771,48.0399592078107,36.3025544201241,52.0680512791833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.57725
2001,"MS",17000,66,1122000,224000,0.89,999000,25.9666666666667,28.0076023598727,47.1049676437587,35.2187615399759,17.2500291375291,50.7087505041133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.16225
2001,"MT",136000,102,13872000,4578000,0.67,9294000,14.434197051469,22.4262400793651,31.9736349821253,53.9408156553606,23.0847648543732,32.7867785289543,NA,NA,NA,NA,NA,NA,619,NA,NA,NA,NA,619,6.581
2001,"NC",13000,44,572000,172000,1.48,847000,18.2458951914099,39.1448412698413,53.3378174782462,28.1943364369058,24.6276785714286,53.545617028422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.64925
2001,"ND",280000,96,26880000,9408000,0.69,18547000,NA,11.791199105905,35.8921007068856,21.5889376751284,17.7449786324786,33.3638914326414,NA,NA,NA,NA,NA,NA,2753,NA,NA,NA,NA,2753,5.998
2001,"NE",43000,48,2064000,1115000,0.72,1486000,20.8289783477261,NA,36.244991083114,9,28.8760435052389,42.0159678062325,NA,NA,NA,NA,NA,NA,2255,NA,NA,NA,NA,2255,10.42025
2001,"NH",NA,NA,NA,NA,NA,NA,22.8761904761905,31.0607872872469,41.1431257055412,51.1502569595351,35.9166666666667,45.982917906731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27275
2001,"NJ",11000,34,374000,71000,0.85,318000,18.9085467487745,46.1834151918935,49.9348178706984,44.2033085339245,47.375,58.3036129158883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9400833333333
2001,"NM",10000,70,7e+05,350000,0.66,462000,7.25627717692935,41.5358868184955,51.6487663354392,61.3002645502646,19.3369649239208,26.3913482905163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7415
2001,"NV",9000,50,450000,36000,2.14,963000,38.2587878787879,55.3120490620491,52.070249781766,NA,35.7524331811503,47.8032122697564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8781666666667
2001,"NY",53000,70,3710000,1781000,0.79,2931000,17.1086287477954,42.5174881971672,45.6755207114509,61.3165301555265,43.25,53.5126311387024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92283333333333
2001,"OH",18000,81,1458000,569000,1.01,1473000,43.4738095238095,41.1287878787879,48.2932894466396,43.3005475276051,25.202541826477,63.3869524756916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7326666666667
2001,"OK",4000,47,188000,105000,1.43,269000,23.5833333333333,22.5327452650618,52.3013283925442,31.0881303325941,36.9340277777778,48.6313667431529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4105833333333
2001,"OR",44000,44,1936000,1200000,0.74,1433000,24.4291816303538,24.1404761904762,37.0495549083119,NA,21.9258496133496,33.7778707601974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88266666666667
2001,"PA",26000,57,1482000,785000,0.92,1363000,19.25,36.8889072424632,52.1906088795236,64.8469491541649,41.3253550742187,61.5218263943201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52375
2001,"RI",NA,NA,NA,NA,NA,NA,NA,31.8281385281385,65.845649871533,44.5685185185185,6.5,47.6622053188793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5014166666667
2001,"SC",7000,40,280000,67000,0.79,221000,NA,36.7302692257238,51.1765078890737,54.1174196174196,40.7486829083136,52.7864755917602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8945833333333
2001,"SD",235000,65,15275000,12220000,0.71,10845000,NA,NA,40.4974439831308,NA,33.069928947791,30.6062387853422,NA,NA,NA,NA,NA,NA,2812,NA,NA,NA,NA,2812,8.41975
2001,"TN",8000,59,472000,131000,1.39,656000,44.0277777777778,27.213704004329,54.8267993790577,49.7413657718363,30.9333333333333,57.0704427920858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8848333333333
2001,"TX",97000,79,7663000,1533000,0.65,4981000,40.3004786324786,33.3553512786649,48.3539949615879,67.0105518676674,52.5699718045113,46.4676706361715,NA,NA,NA,NA,NA,NA,2268,NA,NA,NA,NA,2268,18.82975
2001,"UT",23000,38,874000,315000,0.65,568000,28.9324686788231,46.8553386991532,51.6914368387706,68.2928571428571,25.5706012189565,34.2204991138241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65591666666667
2001,"VA",9000,52,468000,94000,1.26,590000,NA,NA,20.4895820799426,22.1676054469158,23.4861111111111,30.8173975330225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7411666666667
2001,"VA",9000,52,468000,94000,1.26,590000,13.1983118956395,31.8821161713327,50.5012508844708,28.6092723498141,19.0516926786664,54.1397299585947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7411666666667
2001,"VT",7000,81,567000,249000,0.92,522000,8.5,23.7614245731809,43.0784252761285,30.1240740740741,NA,46.9690810756937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11758333333333
2001,"WA",48000,52,2496000,1048000,0.72,1797000,17.3476010240821,40.7259259259259,31.6459553958036,19.3611111111111,25.8865346766889,39.1458590873132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.284
2001,"WI",67000,81,5427000,3419000,0.82,4450000,8.64235319958329,38.1305555555556,42.2076443491903,46.2907282224887,14.2604166666667,51.6738648688568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81791666666667
2001,"WV",7000,65,455000,410000,1.42,646000,15.3888888888889,NA,46.8580357728706,67.3520142667069,29.9037037037037,58.7020176687354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0243333333333
2001,"WY",38000,77,2926000,468000,0.65,1902000,NA,16,51.3977247235381,NA,27.1101329190288,31.1209060311862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.43183333333333
2001,NA,NA,NA,NA,NA,NA,NA,135.556370724792,74.2817918192918,77.316710004509,98.3546296296296,96.2306186868687,NA,NA,NA,NA,NA,NA,NA,2335,NA,NA,NA,NA,2335,NA
2001,NA,NA,NA,NA,NA,NA,NA,35.5923287423977,33.4470085470085,28.3940972222222,34.4968495008217,29.4903111190386,36.3223967047267,NA,NA,NA,NA,NA,NA,2335,NA,NA,NA,NA,2335,NA
2002,"AK",NA,NA,NA,NA,NA,NA,26.9327670257292,NA,33.1238841127519,NA,31.9499409681228,24.7668310835306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23891666666667
2002,"AL",12000,86,1032000,103000,1.18,1218000,63.6377551020408,NA,44.4695742991586,35.0209235209235,33.6317651302945,52.8891428322546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0221666666667
2002,"AR",45000,88,3960000,871000,1.26,4990000,47.5,40.0333333333333,47.158563318752,9.90801702323441,52,46.0331630856484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1985833333333
2002,"AZ",38000,63,2394000,1197000,1.08,2586000,48.3333333333333,54.1192215460331,59.8590018647466,82.1073549982192,47.8091847540861,30.2222042484303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2564166666667
2002,"CA",470000,50,23500000,3525000,1.32,31020000,37.369125427949,37.6359847698989,58.7906320516895,72.6659361335832,111.674660427994,65.4892075768074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0375833333333
2002,"CO",24000,60,1440000,576000,1.29,1858000,22.4302013045434,51.1218230442692,50.6063407810988,62.0376623376623,26.0915359686869,33.0200512740153,NA,NA,NA,NA,NA,NA,1332,NA,NA,NA,NA,1332,7.72091666666667
2002,"CT",NA,NA,NA,NA,NA,NA,37.4636363636364,41.3640878650936,50.0684284908253,51.8222222222222,38.9481481481481,53.4763433541023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7229166666667
2002,"DC",NA,NA,NA,NA,NA,NA,34,50.4016594516595,70.975896531715,64.3571428571429,NA,60.4559562148658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4635833333333
2002,"DE",NA,NA,NA,NA,NA,NA,NA,42.7291666666667,67.6315310047267,79.5058590102708,NA,58.2160646094242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62675
2002,"FL",220000,93,20460000,2026000,1.14,23324000,28.7396825396825,31.8245113512577,39.5648351856278,54.0724879129816,22.0373399043906,46.3760655287522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4311666666667
2002,"GA",50000,52,2600000,52000,1.13,2938000,15,33.0583968058968,47.7863289252701,27.1489980976658,20.4428902116402,52.3971887817142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5241666666667
2002,"HI",7000,136,952000,29000,1.11,1057000,14.1111111111111,21.9333333333333,24.0984707142162,111.68109029723,19.4320739815516,25.151917989418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1055833333333
