state,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,year,yeildpercol,CO,NO2,Ozone,PM10,PM2.5,SO2
California,410000.0,67.0,27470000.0,6318000.0,1.55,42579000.0,2010,,22.0,41.47881355932204,53.02416687865683,82.22173274596182,54.061442564559215,44.66666666666666
Colorado,34000.0,56.0,1904000.0,533000.0,1.52,2894000.0,2010,,13.0,44.10762331838565,52.529378099961846,23.53269024651661,30.483766233766232,47.16666666666666
Florida,200000.0,69.0,13800000.0,1794000.0,1.56,21528000.0,2010,,,40.67741935483871,42.513789195315454,17.817910447761193,44.68244620611552,29.38900203665988
Georgia,55000.0,46.0,2530000.0,152000.0,1.67,4225000.0,2010,,3.0,15.07857142857143,50.91613876319759,17.347826086956523,48.6493480441324,36.264550264550266
Hawaii,10000.0,77.0,770000.0,239000.0,2.75,2118000.0,2010,,,15.0,30.726190476190474,46.66666666666666,30.19292604501608,180.2156862745098
Idaho,97000.0,27.0,2619000.0,1179000.0,1.61,4217000.0,2010,,,23.75,42.89556962025316,16.26,30.84750830564784,20.18042226487524
Illinois,9000.0,41.0,369000.0,92000.0,2.78,1026000.0,2010,,6.081081081081081,38.67,40.46725663716814,30.810344827586206,53.9802538787024,27.56601607347876
Indiana,10000.0,43.0,430000.0,151000.0,2.23,959000.0,2010,,13.647058823529411,26.94117647058824,49.56991643454039,36.58064516129032,53.7025641025641,26.57235621521336
Iowa,27000.0,49.0,1323000.0,463000.0,1.92,2540000.0,2010,,,31.125,42.96592592592592,27.275752773375597,50.57121606545184,20.0
Kansas,9000.0,52.0,468000.0,103000.0,2.02,945000.0,2010,,,31.704545454545453,43.2002002002002,20.74645390070922,44.49790794979079,49.8235294117647
Kentucky,5000.0,67.0,335000.0,67000.0,2.72,911000.0,2010,,16.6,27.672131147540984,49.72309230256581,18.857142857142858,44.74547023295945,28.859712230215827
Louisiana,36000.0,80.0,2880000.0,288000.0,1.5,4320000.0,2010,,,36.36231884057971,46.02250382346515,51.5,48.7050861361772,86.55376344086021
Maine,5000.0,41.0,205000.0,33000.0,2.05,420000.0,2010,,,30.94736842105263,36.87441860465116,29.40816326530612,38.41141732283464,23.0
Michigan,71000.0,58.0,4118000.0,1524000.0,1.67,6877000.0,2010,,13.0,30.88636363636364,43.89921681780709,35.0,37.60449157829071,78.21818181818182
Minnesota,128000.0,66.0,8448000.0,1774000.0,1.55,13094000.0,2010,,3.8666666666666663,11.026315789473683,38.024027959807775,32.3235294117647,38.85253456221198,4.4526315789473685
Mississippi,16000.0,98.0,1568000.0,78000.0,1.44,2258000.0,2010,,,17.17910447761194,47.34127540294324,,45.89955357142857,27.90909090909091
Missouri,11000.0,52.0,572000.0,92000.0,1.8,1030000.0,2010,,6.0,17.63302752293578,51.09197170101507,30.492125984251967,47.783251231527096,61.06436781609195
Montana,157000.0,74.0,11618000.0,2905000.0,1.58,18356000.0,2010,,6.32258064516129,24.40909090909091,37.3239289446186,22.03322259136213,36.30514285714285,42.55428571428571
Nebraska,41000.0,55.0,2255000.0,902000.0,1.51,3405000.0,2010,,7.260416666666667,,37.632944228274965,34.20805369127517,38.25215252152522,72.72727272727273
New Jersey,13000.0,35.0,455000.0,73000.0,1.9,865000.0,2010,,6.640776699029126,37.31364562118127,49.50357040845473,48.25,47.64055944055944,40.17948717948718
New Mexico,7000.0,66.0,462000.0,157000.0,1.58,730000.0,2010,,,37.151898734177216,45.57225656877898,58.961988304093566,23.274494556765163,129.9090909090909
New York,45000.0,64.0,2880000.0,1123000.0,1.96,5645000.0,2010,,6.111111111111111,36.73062730627306,41.84521792699831,,45.99964763918252,27.19047619047619
North Carolina,13000.0,46.0,598000.0,144000.0,2.66,1591000.0,2010,,,40.77777777777778,52.361133735136015,55.0,42.61821003621314,19.25413223140496
North Dakota,510000.0,91.0,46410000.0,12995000.0,1.5,69615000.0,2010,,2.0,18.839506172839503,37.875703324808185,43.26923076923077,45.088345864661655,22.805940594059408
Ohio,18000.0,62.0,1116000.0,346000.0,2.28,2544000.0,2010,,5.25,17.5609756097561,53.30694053337751,22.927710843373493,52.869556069850624,24.246170100369785
Oregon,59000.0,39.0,2301000.0,874000.0,1.63,3751000.0,2010,,19.0,26.727272727272727,34.45593869731801,19.25,29.370252247028123,
Pennsylvania,30000.0,37.0,1110000.0,377000.0,2.13,2364000.0,2010,,10.1,30.45816733067729,52.33075999313776,16.94904458598726,51.80114116652578,33.16795580110497
South Dakota,265000.0,58.0,15370000.0,4765000.0,1.51,23209000.0,2010,,,38.0,37.862314540059344,26.502868068833653,42.8661800486618,
Tennessee,8000.0,63.0,504000.0,106000.0,2.5,1260000.0,2010,,7.0,18.763578274760384,52.90149418926397,16.571428571428573,50.1789077212806,37.837251356238696
Texas,100000.0,72.0,7200000.0,792000.0,1.51,10872000.0,2010,,,40.1764705882353,44.24192250201219,54.25,41.58756296009299,59.68627450980392
Utah,26000.0,30.0,780000.0,195000.0,1.53,1193000.0,2010,,,33.68265682656826,54.39558058925476,71.70833333333333,48.571661237785015,35.63636363636363
Vermont,4000.0,65.0,260000.0,73000.0,3.1,806000.0,2010,,8.0,18.869565217391305,37.36078431372549,,42.06639839034205,15.823529411764708
Virginia,5000.0,37.0,185000.0,37000.0,3.32,614000.0,2010,,4.611111111111111,22.67889087656529,51.28005034612964,14.074285714285717,40.7733268197362,27.133858267716537
Washington,71000.0,37.0,2627000.0,1077000.0,1.57,4124000.0,2010,,9.75,41.66666666666666,34.07473309608541,27.00729927007299,26.397083195227047,39.0
West Virginia,5000.0,40.0,200000.0,40000.0,2.39,478000.0,2010,,,,47.30310378273521,15.901234567901234,50.51817413355875,36.85023041474654
Wisconsin,64000.0,64.0,4096000.0,1556000.0,1.68,6881000.0,2010,,,35.333333333333336,41.13437084835832,21.0,46.71187540558079,36.69642857142857
Wyoming,34000.0,36.0,1224000.0,282000.0,1.59,1946000.0,2010,,3.0,18.338028169014084,47.01702127659574,27.71935235158057,25.381512605042012,7.288265306122449
Alabama,9000.0,50.0,450000.0,63000.0,2.51,1130000.0,2011,,62.0,,46.85095785440613,22.9,46.323101777059776,67.33333333333333
Arizona,23000.0,53.0,1219000.0,427000.0,1.55,1889000.0,2011,,,49.46341463414634,57.67878508973769,56.0,36.39612188365651,85.16744186046512
Arkansas,22000.0,64.0,1408000.0,239000.0,1.62,2281000.0,2011,,,33.450980392156865,46.93527918781726,,47.58531935176359,6.00398406374502
California,370000.0,48.0,17760000.0,3730000.0,1.65,29304000.0,2011,,43.55555555555556,43.24396782841823,56.17184129068568,93.25235109717867,58.98422260470453,67.2
Colorado,31000.0,55.0,1705000.0,443000.0,2.0,3410000.0,2011,,8.214285714285714,46.71428571428572,56.47572470211631,23.741861793260995,31.37272727272727,50.42857142857143
Florida,180000.0,61.0,10980000.0,988000.0,1.68,18446000.0,2011,,,37.13333333333333,40.91816390402226,18.299120234604107,45.2956186807896,26.91058823529412
Georgia,65000.0,43.0,2795000.0,196000.0,1.65,4612000.0,2011,,,13.950704225352112,52.98643867924528,13.452380952380953,48.85212722015696,32.45283018867924
Hawaii,9000.0,74.0,666000.0,246000.0,3.65,2431000.0,2011,,8.0,4.107142857142857,30.7,21.0,29.97158322056833,122.18028846153848
Idaho,87000.0,36.0,3132000.0,1879000.0,1.78,5575000.0,2011,,10.909090909090908,25.3,44.83161953727507,17.433136094674555,27.495889510029595,25.587570621468927
Illinois,7000.0,50.0,350000.0,98000.0,3.9,1365000.0,2011,,6.730769230769231,44.345454545454544,40.91497418244406,50.6,52.57610062893082,15.34543918918919
Indiana,8000.0,51.0,408000.0,147000.0,2.14,873000.0,2011,,26.7843137254902,22.945945945945947,49.60971524288107,36.372093023255815,49.789735473660414,24.286729857819907
Iowa,25000.0,62.0,1550000.0,961000.0,1.96,3038000.0,2011,,,27.666666666666668,42.65827036104114,26.44541484716157,47.07059993370898,62.40869565217391
Kansas,7000.0,44.0,308000.0,117000.0,2.15,662000.0,2011,,,44.75229357798165,47.11150353178608,19.54885654885655,47.69850187265918,46.9375
Kentucky,4000.0,39.0,156000.0,12000.0,3.17,495000.0,2011,,,22.012048192771083,46.84410310734463,18.62121212121212,44.11740435108777,23.205689277899346
Louisiana,36000.0,77.0,2772000.0,471000.0,1.67,4629000.0,2011,,,34.744680851063826,46.10227518959913,29.9,48.09565548780488,102.51333333333334
Maine,4000.0,30.0,120000.0,17000.0,1.98,238000.0,2011,,,27.63157894736842,35.48656716417911,21.953488372093023,39.70420168067227,21.0
Michigan,74000.0,64.0,4736000.0,2084000.0,1.81,8572000.0,2011,,,30.365853658536587,43.68904081209861,31.75,38.30295995356936,74.61111111111111
Minnesota,120000.0,53.0,6360000.0,2099000.0,1.63,10367000.0,2011,,3.05,22.1875,36.975249500998,40.81521739130435,37.75341595170004,3.113636363636364
Mississippi,18000.0,115.0,2070000.0,104000.0,1.53,3167000.0,2011,,,15.797101449275363,47.66988950276243,,44.93212185996793,12.071428571428571
Missouri,8000.0,43.0,344000.0,76000.0,2.14,736000.0,2011,,,37.142857142857146,51.31615026048807,34.674193548387095,47.9632,56.87798408488064
Montana,145000.0,92.0,13340000.0,3202000.0,1.7,22678000.0,2011,,5.75,44.22222222222222,38.076726342711,29.86061588330632,36.07920792079208,38.706214689265536
Nebraska,41000.0,59.0,2419000.0,653000.0,1.75,4233000.0,2011,,6.723214285714286,,40.06130790190736,34.79441624365482,37.181912681912685,64.51851851851852
New Jersey,11000.0,41.0,451000.0,135000.0,3.7,1669000.0,2011,,7.38,39.5531914893617,45.39855310753042,45.2,47.70317297850563,81.6086956521739
New Mexico,7000.0,56.0,392000.0,153000.0,1.69,662000.0,2011,,,35.766666666666666,50.2385358004827,66.77448071216617,28.78943506969919,96.5
New York,49000.0,56.0,2744000.0,1235000.0,1.96,5378000.0,2011,,4.9,37.40875912408759,38.85508684863524,,46.9398753894081,15.454545454545457
North Carolina,14000.0,62.0,868000.0,95000.0,2.83,2456000.0,2011,,,31.705882352941178,50.79465449804433,,41.60868454661558,7.278095238095238
North Dakota,460000.0,71.0,32660000.0,7512000.0,1.67,54542000.0,2011,,,23.86111111111111,36.97721518987342,35.0,40.56946564885496,18.52183406113537
Ohio,15000.0,66.0,990000.0,228000.0,2.34,2317000.0,2011,,12.933333333333334,9.442307692307692,50.32200450840992,22.194244604316548,47.366719555731855,27.44312796208531
Oregon,60000.0,34.0,2040000.0,755000.0,1.68,3427000.0,2011,,,27.666666666666668,34.40045420136261,22.6,32.45596633603847,
Pennsylvania,24000.0,44.0,1056000.0,306000.0,2.55,2693000.0,2011,,6.5,35.63414634146341,44.01815079118833,19.821596244131456,53.87851331360947,29.40625
South Dakota,250000.0,66.0,16500000.0,4290000.0,1.7,28050000.0,2011,,,24.79310344827586,37.87237762237762,27.524590163934427,39.78741258741259,
Tennessee,7000.0,44.0,308000.0,68000.0,2.93,902000.0,2011,,2.0,19.621776504297998,51.039771250324925,19.980295566502463,49.24419778002018,41.178368121442126
Texas,78000.0,58.0,4524000.0,633000.0,1.78,8053000.0,2011,,,33.84,50.95,54.77966101694916,44.73338687010641,58.36
Utah,23000.0,39.0,897000.0,170000.0,1.75,1570000.0,2011,,,34.33426966292135,53.26736111111112,47.21052631578947,46.23234390992835,23.33333333333333
Vermont,4000.0,43.0,172000.0,43000.0,2.31,397000.0,2011,,10.666666666666666,22.63636363636364,36.055813953488375,,45.43369734789392,30.5
Virginia,4000.0,40.0,160000.0,21000.0,4.07,651000.0,2011,,7.071428571428571,21.368382886149384,46.80661009379188,13.41025641025641,39.3867775138559,31.81578947368421
Washington,71000.0,38.0,2698000.0,836000.0,1.93,5207000.0,2011,,14.25,29.59375,34.23306627822287,27.354243542435423,28.336378168531628,35.0
West Virginia,4000.0,53.0,212000.0,45000.0,2.57,545000.0,2011,,,,43.62758620689655,14.882352941176473,46.417935702199664,33.37235367372354
Wisconsin,57000.0,63.0,3591000.0,1508000.0,1.89,6787000.0,2011,,,35.6,40.75384615384616,0.0,46.51378728193585,42.6328125
Wyoming,35000.0,54.0,1890000.0,265000.0,1.72,3251000.0,2011,,1.5,24.34426229508197,48.14357209884267,27.677979479084453,25.406896551724135,9.7075
Alabama,8000.0,54.0,432000.0,65000.0,2.47,1067000.0,2012,,,,44.928543384373775,15.716666666666669,42.05743243243244,64.85714285714286
Arizona,22000.0,46.0,1012000.0,253000.0,1.79,1811000.0,2012,,,47.15384615384615,58.664950664950666,45.63661202185792,38.25517241379311,101.1593625498008
Arkansas,25000.0,63.0,1575000.0,189000.0,1.98,3119000.0,2012,,,34.67567567567568,46.50926998841251,,44.98434237995825,5.74015748031496
California,330000.0,35.0,11550000.0,3119000.0,1.94,22407000.0,2012,,51.5,41.93698630136986,56.924647709054085,79.40768094534712,55.994962216624685,88.8
Colorado,25000.0,48.0,1200000.0,468000.0,2.07,2484000.0,2012,,20.5,42.29545454545455,56.8324295010846,23.493347525279404,34.8580375782881,33.46153846153846
Florida,193000.0,64.0,12352000.0,1235000.0,1.84,22728000.0,2012,,,37.76923076923077,38.324708649631134,18.123249299719888,43.68985427550179,14.317789291882557
Georgia,59000.0,51.0,3009000.0,181000.0,1.92,5777000.0,2012,,,11.276923076923078,47.04223315013017,13.853658536585366,45.09789343246592,30.962365591397848
Hawaii,10000.0,75.0,750000.0,263000.0,4.15,3113000.0,2012,,5.307692307692308,17.166666666666668,30.62015503875969,30.0,30.06020066889632,152.68527918781726
Idaho,92000.0,32.0,2944000.0,530000.0,1.63,4799000.0,2012,,8.333333333333334,26.0,44.30535714285714,18.062571103526736,33.6057358966278,20.0
Illinois,7000.0,61.0,427000.0,145000.0,3.55,1516000.0,2012,,7.333333333333333,38.91743119266055,46.00495920652696,51.90909090909091,49.82634228187919,15.957502168256722
Indiana,8000.0,59.0,472000.0,203000.0,2.54,1199000.0,2012,,15.181818181818182,21.695652173913043,57.44858382240368,45.85714285714285,46.985063663075415,19.459375
Iowa,37000.0,61.0,2257000.0,1196000.0,2.17,4898000.0,2012,,,20.9,51.63898916967509,28.20043103448276,45.38822284908321,40.48275862068966
Kansas,6000.0,55.0,330000.0,125000.0,2.28,752000.0,2012,,61.0,40.52702702702703,50.26781444285031,18.00569259962049,43.215555555555554,57.66666666666666
Kentucky,5000.0,51.0,255000.0,41000.0,3.15,803000.0,2012,,16.0,21.902439024390244,50.89906756093571,20.06756756756757,41.452240832956086,20.472584856396868
Louisiana,41000.0,86.0,3526000.0,141000.0,1.83,6453000.0,2012,,,34.32692307692308,43.333405499025766,47.8,47.446032342986086,80.36134453781513
Maine,4000.0,34.0,136000.0,24000.0,2.39,325000.0,2012,,,16.35042735042735,36.16402337228715,36.0566037735849,35.5688622754491,24.8
Michigan,73000.0,57.0,4161000.0,1332000.0,2.03,8447000.0,2012,,,27.105263157894736,52.17493897477624,54.65217391304348,38.22193713919179,28.28857142857143
Minnesota,125000.0,67.0,8375000.0,1591000.0,1.92,16080000.0,2012,,2.230769230769231,25.541666666666668,39.27053314121037,31.335766423357665,35.35150313842088,4.320754716981132
Mississippi,18000.0,118.0,2124000.0,64000.0,1.77,3759000.0,2012,,,14.522935779816514,45.648942985265855,,42.158889545186064,16.357142857142858
Missouri,7000.0,53.0,371000.0,108000.0,2.8,1039000.0,2012,,,32.25714285714286,59.51187648456057,28.6398891966759,44.40476190476191,45.0208
Montana,145000.0,52.0,7540000.0,2413000.0,1.95,14703000.0,2012,,0.0,25.463414634146343,35.597479614529284,36.30434782608695,40.199641897940914,31.037433155080212
Nebraska,43000.0,65.0,2795000.0,1146000.0,1.93,5394000.0,2012,,6.5,,47.38768115942029,39.17102615694165,36.614595210946405,67.34482758620689
New Jersey,14000.0,33.0,462000.0,51000.0,1.97,910000.0,2012,,13.0,35.69077306733167,47.53971174486354,47.25,44.80539273153576,64.73684210526316
New Mexico,5000.0,52.0,260000.0,99000.0,3.39,881000.0,2012,,,29.5,51.31197363603076,83.61926605504587,25.08333333333333,39.0
New York,51000.0,51.0,2601000.0,988000.0,2.23,5800000.0,2012,,5.25,39.04854368932039,40.81139372304031,,43.66169516187705,5.826086956521739
North Carolina,13000.0,39.0,507000.0,106000.0,3.76,1906000.0,2012,,,31.444444444444443,46.12001890061427,,39.3005291005291,7.134366925064599
North Dakota,480000.0,69.0,33120000.0,5962000.0,1.92,63590000.0,2012,,,25.05263157894737,36.23418319169027,44.12903225806452,42.134218289085545,28.19036144578313
Ohio,18000.0,60.0,1080000.0,410000.0,2.46,2657000.0,2012,,11.522727272727272,37.5,56.57049501715406,22.92944785276073,45.27201190982561,21.2553050397878
Oregon,60000.0,32.0,1920000.0,845000.0,2.16,4147000.0,2012,,,24.857142857142858,38.77337559429477,14.0,31.03585775926201,
Pennsylvania,16000.0,60.0,960000.0,269000.0,2.57,2467000.0,2012,,7.333333333333333,32.67213114754098,47.05482857890605,21.28070175438597,52.516169154228855,38.609375
South Dakota,260000.0,63.0,16380000.0,3604000.0,1.95,31941000.0,2012,,,30.22340425531915,43.29415105053947,38.52564102564103,41.99885452462772,
Tennessee,6000.0,61.0,366000.0,59000.0,2.93,1072000.0,2012,,6.0,17.34090909090909,50.66336633663367,27.09090909090909,47.63417085427135,34.14090909090909
Texas,92000.0,52.0,4784000.0,718000.0,2.0,9568000.0,2012,,,35.3739837398374,47.28598979013046,75.9245283018868,42.764033680834,50.93023255813954
Utah,25000.0,38.0,950000.0,209000.0,1.87,1777000.0,2012,,,35.029154518950435,53.66842984409799,52.42857142857143,43.30939226519337,20.0
Vermont,4000.0,60.0,240000.0,53000.0,2.39,574000.0,2012,,6.0,17.307692307692307,37.813559322033896,,36.378892733564015,44.0
Virginia,4000.0,41.0,164000.0,23000.0,3.77,618000.0,2012,,4.764705882352941,19.80802919708029,46.41868880374628,12.56043956043956,36.63798096814232,29.093333333333334
Washington,62000.0,41.0,2542000.0,1017000.0,2.38,6050000.0,2012,,11.5,32.84848484848485,36.030595813204506,30.219298245614038,29.86852944450629,
West Virginia,6000.0,48.0,288000.0,95000.0,2.91,838000.0,2012,,,,46.996788990825685,17.459183673469386,44.734641638225256,21.907672301690507
Wisconsin,60000.0,69.0,4140000.0,1863000.0,2.05,8487000.0,2012,,,23.357142857142858,48.62672018348624,13.5,42.99747580984434,32.4675
Wyoming,50000.0,51.0,2550000.0,459000.0,1.87,4769000.0,2012,,2.0,16.26851851851852,48.049234464124886,34.24945454545455,35.14231499051233,12.852713178294572
Alabama,7000.0,,364000.0,55000.0,2.85,1037.0,2013,52.0,,24.0,38.43041712809155,13.310344827586206,40.78900565885206,3.4761904761904763
Alabama,7000.0,53.0,371000.0,26000.0,3.4,1261.0,2013,,,24.0,38.43041712809155,13.310344827586206,40.78900565885206,3.4761904761904763
Arizona,29000.0,,1044000.0,251000.0,1.96,2046.0,2013,36.0,,52.78260869565217,54.93558020477816,42.00534759358289,38.87128712871287,91.51882845188284
Arizona,26000.0,39.0,1014000.0,193000.0,2.02,2048.0,2013,,,52.78260869565217,54.93558020477816,42.00534759358289,38.87128712871287,91.51882845188284
Arkansas,22000.0,,1320000.0,66000.0,2.02,2666.0,2013,60.0,,29.6,40.62068965517241,,42.66632443531827,4.304166666666666
Arkansas,21000.0,65.0,1365000.0,137000.0,2.0,2730.0,2013,,,29.6,40.62068965517241,,42.66632443531827,4.304166666666666
California,330000.0,,10890000.0,2505000.0,2.11,22978.0,2013,33.0,57.333333333333336,44.18374558303887,54.45007166746297,49.32361809045226,59.54581037982024,73.0
California,320000.0,39.0,12480000.0,2995000.0,2.03,25334.0,2013,,57.333333333333336,44.18374558303887,54.45007166746297,49.32361809045226,59.54581037982024,73.0
Colorado,26000.0,,1118000.0,324000.0,2.1,2348.0,2013,43.0,2.0,43.456,52.97575337720817,22.674311926605505,36.95019157088122,56.45161290322581
Colorado,27000.0,37.0,999000.0,200000.0,2.0,1998.0,2013,,2.0,43.456,52.97575337720817,22.674311926605505,36.95019157088122,56.45161290322581
Florida,220000.0,,13420000.0,1074000.0,2.03,27243.0,2013,61.0,,35.15384615384615,36.89426900584795,15.529569892473118,39.49478804725504,24.1042654028436
Florida,245000.0,60.0,14700000.0,1029000.0,2.08,30576.0,2013,,,35.15384615384615,36.89426900584795,15.529569892473118,39.49478804725504,24.1042654028436
Georgia,67000.0,,3350000.0,637000.0,2.26,7571.0,2013,50.0,5.0,12.65925925925926,39.00568011958146,15.5,41.00963429020842,57.18103448275862
Georgia,73000.0,62.0,4526000.0,362000.0,2.19,9912.0,2013,,5.0,12.65925925925926,39.00568011958146,15.5,41.00963429020842,57.18103448275862
Hawaii,13000.0,,1079000.0,65000.0,1.97,2126.0,2013,83.0,8.2,11.142857142857142,31.581560283687946,27.0,27.46530147895336,142.65573770491804
Hawaii,15000.0,93.0,1395000.0,140000.0,2.28,3181.0,2013,,8.2,11.142857142857142,31.581560283687946,27.0,27.46530147895336,142.65573770491804
Idaho,83000.0,,2656000.0,1036000.0,2.02,5365.0,2013,32.0,13.5,25.674698795180724,43.27001862197393,20.230998509687037,37.08272727272728,13.834408602150535
Idaho,100000.0,34.0,3400000.0,850000.0,2.03,6902.0,2013,,13.5,25.674698795180724,43.27001862197393,20.230998509687037,37.08272727272728,13.834408602150535
Illinois,7000.0,,336000.0,101000.0,4.19,1408.0,2013,48.0,2.0,45.333333333333336,38.681471435836585,53.09090909090909,48.97085889570552,13.463474025974026
Illinois,8000.0,49.0,392000.0,94000.0,4.41,1729.0,2013,,2.0,45.333333333333336,38.681471435836585,53.09090909090909,48.97085889570552,13.463474025974026
Indiana,6000.0,,282000.0,82000.0,2.77,781.0,2013,47.0,13.928571428571429,14.9126213592233,43.60614596670935,45.27906976744186,46.81383352872216,21.14158415841584
Indiana,5000.0,62.0,310000.0,115000.0,3.24,1004.0,2013,,13.928571428571429,14.9126213592233,43.60614596670935,45.27906976744186,46.81383352872216,21.14158415841584
Iowa,39000.0,,1872000.0,1217000.0,2.45,4586.0,2013,48.0,,28.55555555555556,40.809375,28.420814479638008,45.18019869818431,33.256410256410255
Iowa,35000.0,43.0,1505000.0,933000.0,2.51,3778.0,2013,,,28.55555555555556,40.809375,28.420814479638008,45.18019869818431,33.256410256410255
Kansas,6000.0,,276000.0,39000.0,2.5,690.0,2013,46.0,6.0,30.488888888888887,40.67008296730112,12.71150097465887,44.67917448405253,55.16666666666666
Kansas,7000.0,75.0,525000.0,84000.0,2.33,1223.0,2013,,6.0,30.488888888888887,40.67008296730112,12.71150097465887,44.67917448405253,55.16666666666666
Kentucky,3000.0,,123000.0,17000.0,3.25,400.0,2013,41.0,,21.982905982905983,39.94160839160839,18.487179487179485,41.6627421192556,12.08148148148148
Kentucky,5000.0,47.0,235000.0,56000.0,3.93,94.0,2013,,,21.982905982905983,39.94160839160839,18.487179487179485,41.6627421192556,12.08148148148148
Louisiana,50000.0,,4900000.0,490000.0,1.89,9261.0,2013,98.0,,34.09836065573771,38.22604529616725,32.166666666666664,45.7237509051412,73.31168831168831
Louisiana,48000.0,84.0,4032000.0,524000.0,2.26,9112.0,2013,,,34.09836065573771,38.22604529616725,32.166666666666664,45.7237509051412,73.31168831168831
Massachusetts,7000.0,,301000.0,27000.0,3.14,945.0,2013,43.0,,37.26923076923077,39.971567831031685,43.8,44.16463805253043,50.5
Massachusetts,8000.0,47.0,376000.0,41000.0,5.36,2015.0,2013,,,37.26923076923077,39.971567831031685,43.8,44.16463805253043,50.5
Michigan,85000.0,,14675000.0,982000.0,2.16,10098.0,2013,55.0,,31.303030303030305,43.082956878850105,45.77272727272727,35.64612568639414,13.750877192982456
Michigan,91000.0,63.0,5733000.0,1835000.0,2.5,14333.0,2013,,,31.303030303030305,43.082956878850105,45.77272727272727,35.64612568639414,13.750877192982456
Minnesota,130000.0,,7540000.0,1282000.0,1.99,15005.0,2013,58.0,32.0,22.70063694267516,37.870083002526165,29.59259259259259,35.60971408887358,42.6
Minnesota,132000.0,60.0,7920000.0,146000.0,2.06,16345.0,2013,,32.0,22.70063694267516,37.870083002526165,29.59259259259259,35.60971408887358,42.6
Mississippi,17000.0,,1972000.0,39000.0,1.86,3668.0,2013,116.0,,12.490384615384617,38.71029487842731,,40.653446647780925,21.76923076923077
Mississippi,20000.0,112.0,2240000.0,45000.0,2.01,4502.0,2013,,,12.490384615384617,38.71029487842731,,40.653446647780925,21.76923076923077
Missouri,10000.0,,470000.0,85000.0,2.62,1231.0,2013,47.0,,33.57692307692308,44.08976239366383,28.787610619469028,43.15405777166438,39.52597402597402
Missouri,12000.0,47.0,564000.0,96000.0,3.57,2013.0,2013,,,33.57692307692308,44.08976239366383,28.787610619469028,43.15405777166438,39.52597402597402
Montana,159000.0,,14946000.0,5231000.0,2.09,31237.0,2013,94.0,,50.1764705882353,36.04203758654797,32.83879781420765,34.429036458333336,27.69047619047619
Montana,162000.0,88.0,14256000.0,5132000.0,2.05,29225.0,2013,,,50.1764705882353,36.04203758654797,32.83879781420765,34.429036458333336,27.69047619047619
Nebraska,46000.0,,2760000.0,1628000.0,2.07,5713.0,2013,60.0,,,38.49573863636363,28.90995260663507,35.6362660944206,53.04761904761905
Nebraska,50000.0,75.0,3750000.0,1688000.0,2.1,7875.0,2013,,,,38.49573863636363,28.90995260663507,35.6362660944206,53.04761904761905
New Jersey,11000.0,,484000.0,34000.0,4.19,2028.0,2013,44.0,14.0,36.18,41.17109584950732,36.5,45.609893550407016,63.5
New Jersey,12000.0,30.0,360000.0,119000.0,2.98,1073.0,2013,,14.0,36.18,41.17109584950732,36.5,45.609893550407016,63.5
New York,55000.0,,2640000.0,1030000.0,2.12,5597.0,2013,48.0,2.217391304347826,40.05095541401274,37.47057024919737,,41.1191399365527,2.981132075471698
New York,60000.0,55.0,3300000.0,1518000.0,2.72,8976.0,2013,,2.217391304347826,40.05095541401274,37.47057024919737,,41.1191399365527,2.981132075471698
North Carolina,10000.0,,380000.0,84000.0,3.67,1395.0,2013,38.0,,27.0,39.80586870026525,38.66666666666666,38.686509841574654,5.348148148148148
North Carolina,12000.0,45.0,516000.0,88000.0,3.47,1791.0,2013,,,27.0,39.80586870026525,38.66666666666666,38.686509841574654,5.348148148148148
North Dakota,480000.0,,33120000.0,6955000.0,2.04,67565.0,2013,69.0,,27.64516129032258,36.87756745871929,40.629629629629626,42.40034364261168,68.56382978723404
North Dakota,490000.0,86.0,42140000.0,9271000.0,2.0,84280.0,2013,,,27.64516129032258,36.87756745871929,40.629629629629626,42.40034364261168,68.56382978723404
Ohio,17000.0,,765000.0,390000.0,3.29,2517.0,2013,45.0,16.64516129032258,44.35294117647059,42.571505569529286,18.684887459807072,44.74356493129476,17.707515233581585
Ohio,15000.0,61.0,915000.0,256000.0,3.52,3221.0,2013,,16.64516129032258,44.35294117647059,42.571505569529286,18.684887459807072,44.74356493129476,17.707515233581585
Oregon,62000.0,,2170000.0,456000.0,2.39,5186.0,2013,35.0,,28.428571428571427,35.57355371900827,53.0,38.06131938390003,
Oregon,71000.0,40.0,2840000.0,767000.0,2.19,6220.0,2013,,,28.428571428571427,35.57355371900827,53.0,38.06131938390003,
Pennsylvania,13000.0,,585000.0,257000.0,3.03,1773.0,2013,45.0,0.0,25.928571428571427,41.54989384288747,27.07317073170732,52.76540993417115,32.03269230769231
Pennsylvania,17000.0,46.0,782000.0,203000.0,2.75,2151.0,2013,,0.0,25.928571428571427,41.54989384288747,27.07317073170732,52.76540993417115,32.03269230769231
South Dakota,265000.0,,14840000.0,6381000.0,2.07,30719.0,2013,56.0,,28.33333333333333,39.86274509803921,40.36329588014981,41.29022988505747,34.0
South Dakota,9000.0,54.0,486000.0,19000.0,3.83,1861.0,2013,,,28.33333333333333,39.86274509803921,40.36329588014981,41.29022988505747,34.0
Tennessee,7000.0,,315000.0,63000.0,3.55,1118.0,2013,45.0,6.0,34.03738317757009,41.19597277368123,25.0,41.94233233660829,30.31159420289855
